CN,PLT_CN,CONDID,HABTYPCD,FPAG
450990918489998,345933432489998,1,CHS513,CHS5
450994072489998,346864226489998,2,CHF133,CHF1
450993561489998,345936688489998,1,CFS212,CFS2
450994902489998,346864458489998,1,CHF132,CHF1
450994903489998,346864458489998,2,CHS513,CHS5
450992031489998,345934936489998,1,CHF134,CHF1
450994698489998,346864457489998,1,CFS228,CFS2
450994700489998,346864457489998,3,CFS228,CFS2
450993396489998,345936687489998,1,CMS246,CMS2
450991281489998,345933690489998,2,CHF134,CHF1
450993716489998,345936689489998,1,CHF134,CHF1
450993130489998,345936684489998,1,CMS244,CMS2
450992376489998,345935023489998,1,CHS513,CHS5
451054599489998,345934256489998,1,CHS133,CHS1
451054694489998,345934605489998,1,CFS229,CFS2
451054695489998,345934605489998,2,CFS229,CFS2
451056214489998,345936477489998,3,CHS131,CHS1
451055502489998,345935428489998,1,CHC212,CHC2
451055950489998,345936336489998,1,CEF341,CEF3
450993035489998,345936578489998,2,CMS350,CMS3
450984367489998,345933336489998,1,CHM111,CHM1
450984369489998,345933336489998,3,CHF132,CHF1
450991444489998,345933841489998,1,CMS244,CMS2
450991633489998,345933923489998,2,CHF132,CHF1
451055389489998,345935044489998,1,CFS211,CFS2
504327859126144,345935034489998,1,CHF125,CHF1
451055951489998,345936336489998,2,CEF341,CEF3
451054873489998,345935033489998,1,CHS133,CHS1
451056069489998,345936476489998,1,CHS622,CHS6
451055225489998,345935043489998,1,CFF311,CFF3
451055226489998,345935043489998,2,CFF311,CFF3
451057356489998,346864228489998,1,CFS224,CFS2
451057357489998,346864228489998,2,CFF311,CFF3
451055796489998,345935835489998,1,CFS229,CFS2
451059986489998,345935656489998,1,CHS135,CHS1
451060150489998,345936383489998,1,CHF133,CHF1
451062426489998,346864369489998,1,CMS246,CMS2
451061247489998,346863987489998,1,CHF133,CHF1
451062887489998,346864465489998,1,CFS226,CFS2
451058966489998,345934013489998,1,CMS352,CMS3
451058453489998,345933710489998,1,CHS131,CHS1
451060453489998,345936408489998,1,CHS251,CHS2
451058592489998,345933784489998,1,CFS218,CFS2
451062036489998,346864279489998,1,CHS141,CHS1
451061574489998,346863994489998,1,CMS244,CMS2
451060286489998,345936406489998,1,CFS228,CFS2
451059674489998,345934898489998,1,CFS234,CFS2
451061678489998,346863995489998,1,CHS251,CHS2
451059364489998,345934866489998,1,CMS253,CMS2
451062225489998,346864368489998,1,CFF450,CFF4
451062784489998,346864464489998,1,CHS135,CHS1
451059148489998,345934304489998,1,CFS225,CFS2
451059510489998,345934885489998,1,CHF132,CHF1
451059511489998,345934885489998,2,CHF132,CHF1
451061421489998,346863993489998,1,CFS226,CFS2
451061874489998,346864264489998,1,CFS542,CFS5
451062664489998,346864424489998,1,CMS351,CMS3
451062549489998,346864417489998,1,CFS352,CFS3
451119263489998,346864223489998,1,CFS218,CFS2
451118826489998,346863992489998,1,CMF251,CMF2
451118940489998,346864182489998,1,CHF132,CHF1
451118732489998,345936695489998,2,CFS228,CFS2
451119132489998,346864221489998,1,CFS224,CFS2
451120163489998,346864415489998,1,CHS513,CHS5
451120164489998,346864415489998,2,CHF132,CHF1
451118606489998,345936470489998,1,CMS350,CMS3
451118417489998,345936468489998,1,CHF132,CHF1
451118418489998,345936468489998,2,CHF132,CHF1
451117570489998,345934252489998,1,CHS135,CHS1
451110962489998,345936692489998,1,CFS352,CFS3
451120294489998,346864426489998,1,CMS350,CMS3
451111258489998,345936694489998,1,CMS350,CMS3
451110802489998,345936691489998,1,CMS246,CMS2
451110803489998,345936691489998,2,CMS246,CMS2
451110639489998,345935997489998,1,CHF132,CHF1
451119866489998,346864283489998,1,CFS229,CFS2
451119867489998,346864283489998,2,CFS229,CFS2
451119447489998,346864275489998,1,CHS621,CHS6
451119721489998,346864278489998,1,CFS222,CFS2
451119609489998,346864277489998,1,CMS350,CMS3
451116858489998,345933430489998,1,CHF133,CHF1
451120381489998,346864428489998,1,CFF450,CFF4
451120383489998,346864428489998,3,CFF450,CFF4
451120384489998,346864428489998,4,CFS228,CFS2
451110440489998,345934865489998,1,CHF133,CHF1
451110441489998,345934865489998,2,CHF133,CHF1
451110442489998,345934865489998,3,CHF133,CHF1
451117925489998,345935417489998,1,CHF134,CHF1
451110196489998,345933431489998,1,CHF132,CHF1
451111102489998,345936693489998,1,CFS352,CFS3
451125643489998,345933664489998,1,CHF133,CHF1
504326702126144,345934302489998,1,CHM111,CHM1
451130818489998,346864325489998,1,CFS218,CFS2
451131125489998,346864462489998,2,CHS621,CHS6
451127030489998,345935123489998,1,CHS251,CHS2
451126510489998,345934804489998,1,CES341,CES3
451130306489998,346863988489998,1,CFS221,CFS2
451130958489998,346864461489998,1,CMS254,CMS2
451130959489998,346864461489998,2,CMS254,CMS2
451125448489998,345933334489998,2,CHM111,CHM1
451130472489998,346864222489998,1,CFS218,CFS2
451129308489998,345936329489998,2,CFS223,CFS2
451128010489998,345936382489998,1,CMS350,CMS3
451127714489998,345935884489998,1,CMS350,CMS3
451127327489998,345935465489998,1,CFS226,CFS2
451127328489998,345935465489998,2,CFS226,CFS2
451130622489998,346864227489998,1,CFS218,CFS2
451130624489998,346864227489998,3,CFS218,CFS2
451061035489998,345936618489998,1,CHF132,CHF1
451116904489998,345933247489998,1,CHS513,CHS5
450925342489998,345935357489998,1,CHS135,CHS1
450926211489998,345935620489998,1,CHS137,CHS1
450926213489998,345935620489998,3,CHS137,CHS1
450925537489998,345935442489998,1,CHS137,CHS1
504327251126144,345934924489998,1,CHS134,CHS1
450977263489998,345934738489998,1,CHS139,CHS1
450977265489998,345934738489998,3,CHS139,CHS1
451021235489998,345933421489998,1,CHS133,CHS1
451126803489998,345934914489998,1,CHM121,CHM1
451127194489998,345935429489998,1,CHS131,CHS1
451127195489998,345935429489998,2,CHS131,CHS1
450934760489998,345935185489998,1,CHF124,CHF1
450933616489998,345933959489998,1,CHS524,CHS5
450933617489998,345933959489998,2,CHS524,CHS5
450935448489998,345935687489998,1,CHF124,CHF1
450934114489998,345934224489998,2,CHF125,CHF1
450935028489998,345935555489998,2,CHM121,CHM1
450934900489998,345935481489998,2,CHF124,CHF1
451013393489998,345933937489998,1,CHS614,CHS6
451014416489998,345934923489998,1,CMS223,CMS2
451008896489998,345935507489998,1,CHS524,CHS5
451007917489998,345934522489998,1,CHS125,CHS1
451015372489998,345935949489998,1,CHS615,CHS6
451015373489998,345935949489998,2,CHS615,CHS6
451015375489998,345935949489998,4,CHS615,CHS6
451014847489998,345935439489998,2,CHF125,CHF1
451014634489998,345934991489998,1,CHS126,CHS1
451018133489998,346864463489998,1,CMS223,CMS2
451015692489998,345936478489998,1,CMS223,CMS2
451015693489998,345936478489998,2,CMS223,CMS2
451009450489998,345935895489998,1,CHF124,CHF1
451007618489998,345934285489998,1,CHS125,CHS1
451017935489998,346864425489998,1,CHF221,CHF2
451017749489998,346864409489998,1,CMS223,CMS2
451009745489998,345936424489998,1,CFS256,CFS2
451016114489998,346863996489998,2,CHS128,CHS1
451009596489998,345936378489998,1,CFS257,CFS2
451111687489998,346864185489998,1,CHF221,CHF2
451108684489998,346864219489998,1,CFS251,CFS2
451107507489998,345935328489998,1,CHF221,CHF2
451106133489998,345933347489998,1,CHF221,CHF2
451106326489998,345934195489998,1,CFS256,CFS2
451109343489998,346864412489998,1,CHF221,CHF2
451108358489998,346863986489998,1,CFS256,CFS2
451106988489998,345934870489998,1,CHF221,CHF2
451108524489998,346864186489998,1,CFS254,CFS2
451111523489998,346864184489998,1,CHS615,CHS6
451107854489998,345935830489998,1,CHF222,CHF2
451107855489998,345935830489998,2,CHS524,CHS5
451112508489998,346864411489998,1,CHF221,CHF2
451109074489998,346864364489998,1,CHS125,CHS1
451106860489998,345934521489998,1,CMS210,CMS2
451110090489998,366882306489998,1,CHF124,CHF1
451107384489998,345935327489998,1,CMS216,CMS2
451108029489998,345935861489998,1,CHS125,CHS1
451111365489998,346863997489998,1,CFS251,CFS2
451106753489998,345934519489998,1,CFS151,CFS1
451111975489998,346864271489998,1,CFS257,CFS2
451109525489998,346864413489998,1,CMS223,CMS2
451112127489998,346864280489998,1,CHS126,CHS1
451112129489998,346864280489998,3,CHS615,CHS6
451107193489998,345934935489998,1,CFS257,CFS2
451107194489998,345934935489998,2,CFS257,CFS2
451112318489998,346864366489998,1,CHF221,CHF2
450908047489998,345936102489998,1,CMS356,CMS3
450908048489998,345936102489998,2,CMS356,CMS3
450895275489998,345934899489998,1,CWS552,CWS5
451018356489998,365709959489998,2,CHF221,CHF2
451014195489998,345934376489998,1,CFS151,CFS1
451106461489998,345934333489998,1,CHS125,CHS1
450896830489998,345936686489998,1,CMS356,CMS3
450895597489998,345934952489998,1,CDS412,CDS4
450907614489998,345934950489998,1,CEG121,CEG1
450907944489998,345936021489998,1,CDG131,CDG1
504327379126144,345934951489998,1,CMS354,CMS3
450895041489998,345933893489998,1,CPG231,CPG2
450896652489998,345936604489998,1,CFS233,CFS2
450896521489998,345936117489998,1,CDS638,CDS6
450909346489998,346864181489998,1,CEF222,CEF2
450909347489998,346864181489998,2,CEF222,CEF2
450910341489998,346864263489998,1,CES342,CES3
450907343489998,345933921489998,1,CHS143,CHS1
450896414489998,345936111489998,1,CPS241,CPS2
450910213489998,346864259489998,1,CMS259,CMS2
450907055489998,345933863489998,1,CES113,CES1
450908727489998,346864136489998,1,CAC115,CAC1
450910651489998,346864353489998,1,CAG112,CAG1
450909067489998,346864142489998,1,CDG131,CDG1
450895138489998,345933943489998,1,CDS637,CDS6
450895139489998,345933943489998,2,CPS241,CPS2
450895982489998,345935410489998,1,CDG132,CDG1
450896975489998,345936690489998,1,CMS259,CMS2
450896214489998,345936103489998,1,CES424,CES4
450908450489998,346864095489998,1,CDS639,CDS6
450910839489998,346864598489998,1,CDG132,CDG1
450910840489998,346864598489998,2,CDS638,CDS6
450910963489998,346864605489998,1,CFS234,CFS2
450908451489998,346864095489998,2,CDS639,CDS6
450894726489998,345933428489998,1,CES425,CES4
450908249489998,346864036489998,1,CDS655,CDS6
450908250489998,346864036489998,2,CDS655,CDS6
450895422489998,345934900489998,1,CWS225,CWS2
450911400489998,346864641489998,1,HQG111,HQG1
450911090489998,346864637489998,1,CFS234,CFS2
450911266489998,346864639489998,1,CDS412,CDS4
450909204489998,346864147489998,1,CES426,CES4
450907857489998,345935969489998,1,CDG131,CDG1
450910534489998,346864307489998,1,CDS639,CDS6
450997003489998,345934245489998,1,CMS356,CMS3
450997005489998,345934245489998,3,CES342,CES3
451000753489998,346864602489998,1,CDS638,CDS6
451000754489998,346864602489998,2,CDG322,CDG3
450998361489998,345936130489998,1,CDF411,CDF4
450999149489998,346864141489998,1,CWS225,CWS2
450997310489998,345934638489998,1,CDG131,CDG1
450997998489998,345936073489998,1,CDS636,CDS6
450999505489998,346864180489998,1,CES423,CES4
450999506489998,346864180489998,2,CES423,CES4
450996949489998,345933942489998,2,CPG141,CPG1
451000463489998,346864356489998,1,CMS354,CMS3
450997448489998,345934864489998,1,CFS232,CFS2
450997449489998,345934864489998,2,CFS232,CFS2
451000899489998,346864642489998,1,CWS524,CWS5
450998836489998,346864071489998,1,CFS542,CFS5
450998726489998,346864069489998,1,HAS3,HAS3
451001202489998,365709971489998,1,CFS621,CFS6
451000018489998,346864312489998,1,CWS524,CWS5
451000178489998,346864313489998,1,CMS257,CMS2
450997150489998,345934441489998,2,CDG131,CDG1
450999759489998,346864305489998,1,CWS338,CWS3
450996572489998,345933394489998,1,CMF131,CMF1
450996573489998,345933394489998,2,CMF131,CMF1
450999320489998,346864144489998,1,CWS524,CWS5
450999321489998,346864144489998,2,CWS524,CWS5
450999898489998,346864310489998,1,CWS225,CWS2
450997688489998,345935942489998,2,CDS832,CDS8
450997828489998,345936015489998,1,CES113,CES1
450997829489998,345936015489998,2,CEG311,CEG3
450998596489998,346864068489998,1,CMS259,CMS2
451000604489998,346864601489998,1,CMS356,CMS3
450998985489998,346864097489998,1,CWS225,CWS2
450999646489998,346864261489998,1,CFS234,CFS2
450998451489998,346864033489998,1,CMS354,CMS3
450998452489998,346864033489998,2,CMS259,CMS2
451000344489998,346864315489998,1,CFS542,CFS5
451001078489998,365709970489998,1,CFS621,CFS6
451010082489998,346863991489998,2,CWS332,CWS3
451008244489998,345935031489998,2,CDG132,CDG1
451008643489998,345935416489998,2,CDG132,CDG1
451007170489998,345933902489998,1,HOG111,HOG1
451007333489998,345934090489998,1,CWG124,CWG1
504327123126144,345934690489998,1,CWS551,CWS5
451010348489998,346864225489998,1,CDS241,CDS2
451010349489998,346864225489998,2,CDS241,CDS2
451008375489998,345935100489998,1,CHC212,CHC2
451010267489998,346864224489998,1,CDS241,CDS2
451007777489998,345934487489998,1,CWS338,CWS3
451009927489998,345936621489998,1,CDS638,CDS6
451008502489998,345935332489998,2,HOG111,HOG1
451023730489998,345935915489998,1,CDG131,CDG1
451030545489998,346864032489998,1,CPS241,CPS2
451030547489998,346864032489998,3,CPS241,CPS2
451035722489998,346864317489998,1,CDG132,CDG1
451034274489998,346864130489998,1,CES213,CES2
451028813489998,345936313489998,1,CD,CD
451034431489998,346864135489998,1,CEG311,CEG3
451028185489998,345935681489998,1,CD,CD
451028958489998,345936314489998,1,CP,CP
451028053489998,345935638489998,1,CDS638,CDS6
451029341489998,345936596489998,1,CEF222,CEF2
451035564489998,346864314489998,1,CDS716,CDS7
451035565489998,346864314489998,2,CDG131,CDG1
451031798489998,346864090489998,1,CDG131,CDG1
451031613489998,346864089489998,1,CAC115,CAC1
504329790126144,345936639489998,1,CES424,CES4
504329791126144,345936639489998,2,CES424,CES4
451036079489998,346864354489998,1,CAS311,CAS3
451026832489998,345933660489998,1,CES342,CES3
451034586489998,346864178489998,1,CDS411,CDS4
451035818489998,346864318489998,1,CDS655,CDS6
451035819489998,346864318489998,2,CDS655,CDS6
451032479489998,346864209489998,1,CES313,CES3
451034141489998,346864093489998,1,CDS633,CDS6
451032652489998,346864215489998,1,CES424,CES4
451033591489998,346864572489998,1,CES211,CES2
451027955489998,345935588489998,1,CD,CD
504326327126144,345933809489998,1,CES426,CES4
451034916489998,346864216489998,1,CES424,CES4
451021400489998,345933661489998,1,CDS640,CDS6
451027467489998,345934540489998,1,CDS655,CDS6
658032864126144,345935639489998,3,CDS627,CDS6
451035949489998,346864351489998,1,CES113,CES1
451023283489998,345935579489998,1,CDS627,CDS6
451021043489998,345933406489998,1,CEF211,CEF2
451031194489998,346864065489998,1,CDS633,CDS6
451030949489998,346864040489998,1,CES424,CES4
451030950489998,346864040489998,2,CES424,CES4
451027721489998,345934897489998,1,CD,CD
451033369489998,346864361489998,1,CFS556,CFS5
451032381489998,346864179489998,2,CDS639,CDS6
451036538489998,346864638489998,1,CAG112,CAG1
451022675489998,345934712489998,1,CES211,CES2
451034786489998,346864212489998,1,CDS411,CDS4
451034787489998,346864212489998,2,CDS411,CDS4
451026713489998,345933401489998,1,CEG311,CEG3
451030641489998,346864034489998,1,CDS833,CDS8
451031903489998,346864091489998,1,CDG131,CDG1
451024022489998,345936220489998,1,CD,CD
451022567489998,345934711489998,1,CDS632,CDS6
451021630489998,345933707489998,1,CWG124,CWG1
451021631489998,345933707489998,2,CDS639,CDS6
451030257489998,345934887489998,2,CDG131,CDG1
451022153489998,345934018489998,1,CES211,CES2
451032247489998,346864146489998,1,CDS412,CDS4
451027806489998,345935201489998,1,CES424,CES4
451036239489998,346864360489998,1,CDG131,CDG1
451036240489998,346864360489998,2,CDG131,CDG1
451029146489998,345936505489998,1,CD,CD
451031361489998,346864067489998,1,CES424,CES4
451031362489998,346864067489998,2,CES424,CES4
451035104489998,346864217489998,1,CAG112,CAG1
451035105489998,346864217489998,2,CEG311,CEG3
451033245489998,346864309489998,1,CDS640,CDS6
451036677489998,365709973489998,2,CDG131,CDG1
451033120489998,346864308489998,1,CDS716,CDS7
451036383489998,346864600489998,1,CEF423,CEF4
451027569489998,345934702489998,1,CDG131,CDG1
451031539489998,346864070489998,2,CAC113,CAC1
451032980489998,346864266489998,1,CDS832,CDS8
451035371489998,346864311489998,1,CES424,CES4
451028548489998,345936159489998,1,CES211,CES2
451020877489998,345933370489998,1,CPG231,CPG2
451021974489998,345934017489998,1,CES213,CES2
451021975489998,345934017489998,2,CES213,CES2
451025443489998,345933400489998,1,CFF162,CFF1
451029778489998,346864041489998,1,CAS311,CAS3
451035227489998,346864267489998,1,CDS653,CDS6
451032020489998,346864131489998,1,CAS311,CAS3
451027007489998,345933927489998,1,CDG131,CDG1
451027008489998,345933927489998,2,CDG131,CDG1
451023924489998,345936151489998,1,CPG121,CPG1
451030778489998,346864038489998,1,CDS412,CDS4
451028289489998,345935971489998,1,CES211,CES2
451028290489998,345935971489998,2,CES211,CES2
451128184489998,345933255489998,1,CPG231,CPG2
451132442489998,345936129489998,1,CDS638,CDS6
451132231489998,345934904489998,1,CFS556,CFS5
451132143489998,345934442489998,1,CDG322,CDG3
451131911489998,345934178489998,1,CEF424,CEF4
451131768489998,345933889489998,1,CDS675,CDS6
451129561489998,345936370489998,1,CWG124,CWG1
451129778489998,345936425489998,1,CES413,CES4
451129779489998,345936425489998,2,CES413,CES4
451133688489998,346864365489998,1,CWS332,CWS3
451133113489998,346864254489998,1,CWS226,CWS2
451133856489998,346864640489998,1,CES422,CES4
451128655489998,345934062489998,1,CWG122,CWG1
451129916489998,345936463489998,1,CWS554,CWS5
451131534489998,345933741489998,1,CES425,CES4
451132952489998,346864253489998,1,CWS524,CWS5
451132953489998,346864253489998,2,CWS524,CWS5
451129110489998,345934486489998,1,CWG124,CWG1
451131627489998,345933888489998,1,CDS636,CDS6
451128884489998,345934120489998,2,CMS216,CMS2
451130221489998,345936513489998,2,HOG111,HOG1
451129243489998,345934544489998,2,HOG111,HOG1
451133408489998,346864260489998,1,CWS338,CWS3
451133409489998,346864260489998,2,CHF223,CHF2
451133558489998,346864355489998,1,CWS338,CWS3
451133559489998,346864355489998,2,CWS338,CWS3
451128998489998,345934121489998,1,HOG211,HOG2
451130048489998,345936464489998,1,CWS336,CWS3
451130049489998,345936464489998,2,CWS336,CWS3
451132729489998,346864177489998,1,CWS551,CWS5
451132623489998,345936410489998,1,CDS654,CDS6
451132624489998,345936410489998,2,CDS654,CDS6
451132838489998,346864183489998,2,CMS223,CMS2
450946900489998,345936696489998,1,CWS214,CWS2
450946901489998,345936696489998,2,CWS214,CWS2
450947530489998,345936700489998,1,CLS521,CLS5
450944968489998,345934892489998,1,CDS715,CDS7
450962719489998,346864633489998,1,CCF221,CCF2
450962720489998,346864633489998,2,CDS633,CDS6
450960243489998,346864262489998,1,CDS716,CDS7
450960244489998,346864262489998,2,CDS716,CDS7
450959199489998,346864094489998,1,CDS814,CDS8
450962089489998,346864597489998,1,CEG311,CEG3
450962090489998,346864597489998,2,CEG311,CEG3
450945944489998,345935682489998,1,CDS716,CDS7
450946252489998,345936261489998,1,CPS227,CPS2
450946253489998,345936261489998,2,CPS227,CPS2
450961977489998,346864571489998,1,CDS715,CDS7
450947230489998,345936698489998,1,CDS632,CDS6
450961063489998,346864359489998,1,CDG311,CDG3
450961064489998,346864359489998,2,CDS715,CDS7
450946097489998,345936150489998,1,CDG122,CDG1
450959946489998,346864252489998,1,CDS716,CDS7
450944787489998,345934580489998,1,CP,CP
450945717489998,345935497489998,1,CDS715,CDS7
450962570489998,346864632489998,1,CDS716,CDS7
450962571489998,346864632489998,2,CDS716,CDS7
450943821489998,345933524489998,1,CPS521,CPS5
450959502489998,346864137489998,1,CCF221,CCF2
450959503489998,346864137489998,2,CDS715,CDS7
450960355489998,346864319489998,1,CCF221,CCF2
450959694489998,346864175489998,1,CDS715,CDS7
450959695489998,346864175489998,2,CDS715,CDS7
450960087489998,346864256489998,1,CDS633,CDS6
450960088489998,346864256489998,2,CDS633,CDS6
450945376489998,345935067489998,1,CDS632,CDS6
450944690489998,345934296489998,1,CPS521,CPS5
450960516489998,346864320489998,1,CEF422,CEF4
450959841489998,346864176489998,1,CDG311,CDG3
450959843489998,346864176489998,3,CDS715,CDS7
450959073489998,346864092489998,2,CDS716,CDS7
450947380489998,345936699489998,1,CDS716,CDS7
450944275489998,345933678489998,1,CWF313,CWF3
450944276489998,345933678489998,2,CDS715,CDS7
450945231489998,345934928489998,2,CDS611,CDS6
450959347489998,346864133489998,1,CDS716,CDS7
450946359489998,345936391489998,2,CD,CD
450962236489998,346864599489998,1,CEF421,CEF4
450945842489998,345935680489998,1,CDS715,CDS7
450945843489998,345935680489998,2,CDS715,CDS7
450947107489998,345936697489998,1,CDG311,CDG3
450946553489998,345936582489998,2,CP,CP
450946433489998,345936397489998,1,CDG122,CDG1
450945612489998,345935143489998,1,CDG131,CDG1
451023833489998,345936133489998,1,CP,CP
451023037489998,345935198489998,1,CD,CD
451051147489998,345933621489998,1,CHF311,CHF3
451050887489998,345933512489998,1,CCS311,CCS3
451050888489998,345933512489998,2,CCS311,CCS3
451053605489998,346864064489998,1,CCS211,CCS2
451053607489998,346864064489998,3,CCS211,CCS2
451053441489998,346864031489998,1,CHF311,CHF3
451056942489998,346864213489998,1,CCF221,CCF2
451052643489998,345935581489998,1,CCF221,CCF2
451051045489998,345933530489998,1,CDS715,CDS7
451051046489998,345933530489998,2,CDS715,CDS7
451053797489998,346864066489998,1,CHF422,CHF4
451053978489998,346864304489998,1,CCF221,CCF2
451053979489998,346864304489998,2,CHF312,CHF3
451056747489998,346864145489998,1,CCF221,CCF2
451050607489998,345933511489998,1,CEF421,CEF4
451053253489998,345936142489998,1,CHF311,CHF3
451057985489998,346864603489998,1,CHF311,CHF3
451057184489998,346864214489998,1,CWS821,CWS8
451054180489998,346864306489998,1,CCF221,CCF2
451054181489998,346864306489998,2,CCF221,CCF2
451053050489998,345935643489998,1,CCF221,CCF2
451051769489998,345935243489998,1,CDS716,CDS7
451056408489998,346864035489998,2,CCF221,CCF2
451051312489998,345934427489998,1,CDS633,CDS6
451051313489998,345934427489998,2,CDS633,CDS6
451058238489998,346864635489998,1,CES210,CES2
451056583489998,346864143489998,1,CCF222,CCF2
451117297489998,345933622489998,1,CD,CD
451118305489998,345936233489998,1,CP,CP
451117685489998,345935028489998,1,CP,CP
451118097489998,345935761489998,1,CP,CP
451118098489998,345935761489998,2,CP,CP
451117196489998,345933522489998,1,CP,CP
451123179489998,345936137489998,1,CDS715,CDS7
451123647489998,345936539489998,1,CCF221,CCF2
451121386489998,345933663489998,1,CDS715,CDS7
451124375489998,346864132489998,1,CDS715,CDS7
451122044489998,345934370489998,1,CDS813,CDS8
451121648489998,345933895489998,1,CCS311,CCS3
451124015489998,346864037489998,1,CDS716,CDS7
451124016489998,346864037489998,2,CDS715,CDS7
451122916489998,345935027489998,1,CDS814,CDS8
451123834489998,345936583489998,1,CDS715,CDS7
451122678489998,345935007489998,1,CDS716,CDS7
451123452489998,345936232489998,1,CWF313,CWF3
451123303489998,345936144489998,1,CHF311,CHF3
451122502489998,345935005489998,1,CDS633,CDS6
451124841489998,346864636489998,1,CDS715,CDS7
451124842489998,346864636489998,2,CDS716,CDS7
451121519489998,345933711489998,1,CDS633,CDS6
451121520489998,345933711489998,2,CDS716,CDS7
451124192489998,346864129489998,1,CDS716,CDS7
451124194489998,346864129489998,3,CWS821,CWS8
451124195489998,346864129489998,4,CWS821,CWS8
451121206489998,345933490489998,4,CDG131,CDG1
451121948489998,345934367489998,1,CDS715,CDS7
451124503489998,346864138489998,1,CCF221,CCF2
450947531489998,345936700489998,2,CCF221,CCF2
450958899489998,345936701489998,1,CDS716,CDS7
450958900489998,345936701489998,2,CDS715,CDS7
504414573126144,412222080489998,1,CHS135,CHS1
504411192126144,412221992489998,1,CHF134,CHF1
504351279126144,412220421489998,1,CFS352,CFS3
504497862126144,444202413489998,1,CFS218,CFS2
658388318126144,444202328489998,1,CHS138,CHS1
504396287126144,412221616489998,2,CHF132,CHF1
504396288126144,412221616489998,3,CHF132,CHF1
504505773126144,444202470489998,2,CFS225,CFS2
504491115126144,444202365489998,2,CHS622,CHS6
504503763126144,444202457489998,1,CHF134,CHF1
504442430126144,412222893489998,1,CHF132,CHF1
504464592126144,444202166489998,1,CFS556,CFS5
504464593126144,444202166489998,2,CFS556,CFS5
504464594126144,444202166489998,3,CFS556,CFS5
504346633126144,412220260489998,1,CHS251,CHS2
504348591126144,412220321489998,1,CMS450,CMS4
504394282126144,412221539489998,1,CHF133,CHF1
504485397126144,444202323489998,2,CMS350,CMS3
504485466126144,444202324489998,1,CMS244,CMS2
504452584126144,412223264489998,3,CHF133,CHF1
504394145126144,412221538489998,1,CHF132,CHF1
504516926126144,444202551489998,1,CMS244,CMS2
504404275126144,412221851489998,1,CHF133,CHF1
504452738126144,412223265489998,1,CMS450,CMS4
658388503126144,444202408489998,1,CFF311,CFF3
504426727126144,412222378489998,1,CHF132,CHF1
504381495126144,412221223489998,1,CHS133,CHS1
504511794126144,444202516489998,1,CFS352,CFS3
658387261126144,412222940489998,2,CEF341,CEF3
504515708126144,444202543489998,1,CHF132,CHF1
504515709126144,444202543489998,2,HAF2,HAF2
504515711126144,444202543489998,4,HAS3,HAS3
504481009126144,444202289489998,1,CFS230,CFS2
504410456126144,412221975489998,1,CHF125,CHF1
504405044126144,412221871489998,1,CHF125,CHF1
504491855126144,444202370489998,1,CHS135,CHS1
504443666126144,412222941489998,1,CHS622,CHS6
658382487126144,412220490489998,2,CHF134,CHF1
504349878126144,412220356489998,1,CFS224,CFS2
504480271126144,444202285489998,1,CFS223,CFS2
658387332126144,412222974489998,1,CHF132,CHF1
658381703126144,412219880489998,2,CHF134,CHF1
504486606126144,444202332489998,1,CHS140,CHS1
504486607126144,444202332489998,2,CHS140,CHS1
504361672126144,412220734489998,1,CHF133,CHF1
504480273126144,444202285489998,3,CFS223,CFS2
504431356126144,412222533489998,1,CDS221,CDS2
504379141126144,412221185489998,1,CHF133,CHF1
504424472126144,412222336489998,2,CDS221,CDS2
504477922126144,444202269489998,1,CAC114,CAC1
504477923126144,444202269489998,2,CAC114,CAC1
504387294126144,412221377489998,1,CFS234,CFS2
504505305126144,444202467489998,1,CFS352,CFS3
504511960126144,444202517489998,1,CFS352,CFS3
504504355126144,444202461489998,1,CFS223,CFS2
504448408126144,412223111489998,1,CFS212,CFS2
504516027126144,444202545489998,2,CMS352,CMS3
504491585126144,444202368489998,1,CFS212,CFS2
504505165126144,444202466489998,1,CFS218,CFS2
504450429126144,412223207489998,1,CFS224,CFS2
504454045126144,444202084489998,1,CFS230,CFS2
504454046126144,444202084489998,2,CFS230,CFS2
658387151126144,412222892489998,1,CHF132,CHF1
658385367126144,412221803489998,2,CMS350,CMS3
504391757126144,412221481489998,2,CHF132,CHF1
504389697126144,412221425489998,1,CHF132,CHF1
504446926126144,412223056489998,1,CHS251,CHS2
504375601126144,412221100489998,1,CHF132,CHF1
504375602126144,412221100489998,2,CHF132,CHF1
504373357126144,412221049489998,1,CHS141,CHS1
504485901126144,444202327489998,1,CHF134,CHF1
504485902126144,444202327489998,2,CHF133,CHF1
504332378126144,412219754489998,1,CFS226,CFS2
504390867126144,412221453489998,1,CMS246,CMS2
504504071126144,444202459489998,1,CMS450,CMS4
504433620126144,412222587489998,1,CHF133,CHF1
504448222126144,412223110489998,1,CFS218,CFS2
504450958126144,412223212489998,1,CHS625,CHS6
504398999126144,412221740489998,1,CHF132,CHF1
504342307126144,412220106489998,2,CHS135,CHS1
504448825126144,412223119489998,1,CHS625,CHS6
504391057126144,412221454489998,1,CHF133,CHF1
504346459126144,412220258489998,1,CHF132,CHF1
504453648126144,444202082489998,1,CFS218,CFS2
504368013126144,412220900489998,1,CFS218,CFS2
504453062126144,412223276489998,1,CHS138,CHS1
504426389126144,412222366489998,1,CEF341,CEF3
504426390126144,412222366489998,2,CMS350,CMS3
